category,description,month,count,rollavg_3month
Burglary,Burglary/Residential,2019-10-01,89,89
Burglary,Burglary/Residential,2019-11-01,91,89
Burglary,Burglary/Residential,2019-12-01,123,101
Burglary,Burglary/Residential,2020-01-01,80,98
Burglary,Burglary/Residential,2020-02-01,76,93
Burglary,Burglary/Residential,2020-03-01,63,73
Burglary,Burglary/Residential,2020-04-01,36,58
Burglary,Burglary/Residential,2020-05-01,56,52
Burglary,Burglary/Residential,2020-06-01,70,54
Burglary,Burglary/Residential,2020-07-01,59,62
Burglary,Burglary/Residential,2020-08-01,68,66
Burglary,Burglary/Residential,2020-09-01,53,60
Burglary,Burglary/Residential,2020-10-01,71,64
Burglary,Burglary/Residential,2020-11-01,68,64
Burglary,Burglary/Residential,2020-12-01,70,70
Burglary,Burglary/Residential,2021-01-01,61,66
Burglary,Burglary/Residential,2021-02-01,71,67
Burglary,Burglary/Residential,2021-03-01,70,67
Burglary,Burglary/Residential,2021-04-01,65,69
Burglary,Burglary/Residential,2021-05-01,77,71
Burglary,Burglary/Residential,2021-06-01,78,73
Burglary,Burglary/Residential,2021-07-01,84,80
Burglary,Burglary/Residential,2021-08-01,84,82
Burglary,Burglary/Residential,2021-09-01,68,79
Burglary,Burglary/Residential,2021-10-01,71,74
Burglary,Burglary/Residential,2021-11-01,91,77
Burglary,Burglary/Residential,2021-12-01,70,77
Burglary,Burglary/Residential,2022-01-01,68,76
Burglary,Burglary/Residential,2022-02-01,61,66
Burglary,Burglary/Residential,2022-03-01,58,62
Burglary,Burglary/Residential,2022-04-01,76,65
Burglary,Burglary/Residential,2022-05-01,70,68
Burglary,Burglary/Residential,2022-06-01,74,73
Burglary,Burglary/Residential,2022-07-01,65,70
Burglary,Burglary/Residential,2022-08-01,62,67
Burglary,Burglary/Residential,2022-09-01,48,58
Burglary,Burglary/Residential,2022-10-01,58,56
Burglary,Burglary/Residential,2022-11-01,69,58
Burglary,Burglary/Residential,2022-12-01,67,65
Burglary,Burglary/Residential,2023-01-01,81,72
Burglary,Burglary/Residential,2023-02-01,70,73
Burglary,Burglary/Residential,2023-03-01,73,75
Burglary,Burglary/Residential,2023-04-01,56,66
Burglary,Burglary/Residential,2023-05-01,74,68
Burglary,Burglary/Residential,2023-06-01,82,71
Burglary,Burglary/Residential,2023-07-01,88,81
Burglary,Burglary/Residential,2023-08-01,60,77
Burglary,Burglary/Residential,2023-09-01,65,71
Burglary,Burglary/Residential,2023-10-01,69,65
Burglary,Burglary/Residential,2023-11-01,64,66
Burglary,Burglary/Residential,2023-12-01,59,64
Burglary,Burglary/Residential,2024-01-01,72,65
Burglary,Burglary/Residential,2024-02-01,55,62
Burglary,Burglary/Residential,2024-03-01,74,67
Burglary,Burglary/Residential,2024-04-01,59,63
Burglary,Burglary/Residential,2024-05-01,72,68
Burglary,Burglary/Residential,2024-06-01,62,64
Burglary,Burglary/Residential,2024-07-01,71,68
Burglary,Burglary/Residential,2024-08-01,77,70
Burglary,Burglary/Residential,2024-09-01,59,69
Burglary,Burglary/Residential,2024-10-01,66,67
Burglary,Burglary/Residential,2024-11-01,55,60
Burglary,Burglary/Residential,2024-12-01,61,61
Burglary,Burglary/Residential,2025-01-01,61,59
Burglary,Burglary/Residential,2025-02-01,47,56
Burglary,Burglary/Residential,2025-03-01,2,37
Motor Vehicle Theft,All Other/Unauthorized Use of Vehicle,2020-06-01,1,NA
Motor Vehicle Theft,Motor Vehicle Theft,2014-06-01,82,NA
Motor Vehicle Theft,Motor Vehicle Theft,2014-07-01,91,NA
Motor Vehicle Theft,Motor Vehicle Theft,2014-08-01,81,85
Motor Vehicle Theft,Motor Vehicle Theft,2014-09-01,66,79
Motor Vehicle Theft,Motor Vehicle Theft,2014-10-01,57,68
Motor Vehicle Theft,Motor Vehicle Theft,2014-11-01,83,69
Motor Vehicle Theft,Motor Vehicle Theft,2014-12-01,87,76
Motor Vehicle Theft,Motor Vehicle Theft,2015-01-01,57,76
Motor Vehicle Theft,Motor Vehicle Theft,2015-02-01,51,65
Motor Vehicle Theft,Motor Vehicle Theft,2015-03-01,62,57
Motor Vehicle Theft,Motor Vehicle Theft,2015-04-01,75,63
Motor Vehicle Theft,Motor Vehicle Theft,2015-05-01,64,67
Motor Vehicle Theft,Motor Vehicle Theft,2015-06-01,90,76
Motor Vehicle Theft,Motor Vehicle Theft,2015-07-01,98,84
Motor Vehicle Theft,Motor Vehicle Theft,2015-08-01,82,90
Motor Vehicle Theft,Motor Vehicle Theft,2015-09-01,56,79
Motor Vehicle Theft,Motor Vehicle Theft,2015-10-01,67,68
Motor Vehicle Theft,Motor Vehicle Theft,2015-11-01,59,61
Motor Vehicle Theft,Motor Vehicle Theft,2015-12-01,66,64
Motor Vehicle Theft,Motor Vehicle Theft,2016-01-01,96,74
Motor Vehicle Theft,Motor Vehicle Theft,2016-02-01,90,84
Motor Vehicle Theft,Motor Vehicle Theft,2016-03-01,80,89
Motor Vehicle Theft,Motor Vehicle Theft,2016-04-01,75,82
Motor Vehicle Theft,Motor Vehicle Theft,2016-05-01,60,72
Motor Vehicle Theft,Motor Vehicle Theft,2016-06-01,65,67
Motor Vehicle Theft,Motor Vehicle Theft,2016-07-01,68,64
Motor Vehicle Theft,Motor Vehicle Theft,2016-08-01,86,73
Motor Vehicle Theft,Motor Vehicle Theft,2016-09-01,59,71
Motor Vehicle Theft,Motor Vehicle Theft,2016-10-01,73,73
Motor Vehicle Theft,Motor Vehicle Theft,2016-11-01,90,74
Motor Vehicle Theft,Motor Vehicle Theft,2016-12-01,88,84
Motor Vehicle Theft,Motor Vehicle Theft,2017-01-01,70,83
Motor Vehicle Theft,Motor Vehicle Theft,2017-02-01,73,77
Motor Vehicle Theft,Motor Vehicle Theft,2017-03-01,81,75
Motor Vehicle Theft,Motor Vehicle Theft,2017-04-01,92,82
Motor Vehicle Theft,Motor Vehicle Theft,2017-05-01,79,84
Motor Vehicle Theft,Motor Vehicle Theft,2017-06-01,78,83
Motor Vehicle Theft,Motor Vehicle Theft,2017-07-01,84,80
Motor Vehicle Theft,Motor Vehicle Theft,2017-08-01,83,82
Motor Vehicle Theft,Motor Vehicle Theft,2017-09-01,75,81
Motor Vehicle Theft,Motor Vehicle Theft,2017-10-01,82,80
Motor Vehicle Theft,Motor Vehicle Theft,2017-11-01,89,82
Motor Vehicle Theft,Motor Vehicle Theft,2017-12-01,85,85
Motor Vehicle Theft,Motor Vehicle Theft,2018-01-01,63,79
Motor Vehicle Theft,Motor Vehicle Theft,2018-02-01,72,73
Motor Vehicle Theft,Motor Vehicle Theft,2018-03-01,59,65
Motor Vehicle Theft,Motor Vehicle Theft,2018-04-01,66,66
Motor Vehicle Theft,Motor Vehicle Theft,2018-05-01,73,66
Motor Vehicle Theft,Motor Vehicle Theft,2018-06-01,66,68
Motor Vehicle Theft,Motor Vehicle Theft,2018-07-01,71,70
Motor Vehicle Theft,Motor Vehicle Theft,2018-08-01,75,71
Motor Vehicle Theft,Motor Vehicle Theft,2018-09-01,70,72
Motor Vehicle Theft,Motor Vehicle Theft,2018-10-01,73,73
Motor Vehicle Theft,Motor Vehicle Theft,2018-11-01,76,73
Motor Vehicle Theft,Motor Vehicle Theft,2018-12-01,71,73
Motor Vehicle Theft,Motor Vehicle Theft,2019-01-01,69,72
Motor Vehicle Theft,Motor Vehicle Theft,2019-02-01,57,66
Motor Vehicle Theft,Motor Vehicle Theft,2019-03-01,63,63
Motor Vehicle Theft,Motor Vehicle Theft,2019-04-01,58,59
Motor Vehicle Theft,Motor Vehicle Theft,2019-05-01,63,61
Motor Vehicle Theft,Motor Vehicle Theft,2019-06-01,91,71
Motor Vehicle Theft,Motor Vehicle Theft,2019-07-01,63,72
Motor Vehicle Theft,Motor Vehicle Theft,2019-08-01,78,77
Motor Vehicle Theft,Motor Vehicle Theft,2019-09-01,74,72
Motor Vehicle Theft,Motor Vehicle Theft,2019-10-01,102,85
Motor Vehicle Theft,Motor Vehicle Theft,2019-11-01,104,93
Motor Vehicle Theft,Motor Vehicle Theft,2019-12-01,95,100
Motor Vehicle Theft,Motor Vehicle Theft,2020-01-01,92,97
Motor Vehicle Theft,Motor Vehicle Theft,2020-02-01,85,91
Motor Vehicle Theft,Motor Vehicle Theft,2020-03-01,85,87
Motor Vehicle Theft,Motor Vehicle Theft,2020-04-01,66,79
Motor Vehicle Theft,Motor Vehicle Theft,2020-05-01,73,75
Motor Vehicle Theft,Motor Vehicle Theft,2020-06-01,90,76
Motor Vehicle Theft,Motor Vehicle Theft,2020-07-01,98,87
Motor Vehicle Theft,Motor Vehicle Theft,2020-08-01,81,90
Motor Vehicle Theft,Motor Vehicle Theft,2020-09-01,93,91
Motor Vehicle Theft,Motor Vehicle Theft,2020-10-01,92,89
Motor Vehicle Theft,Motor Vehicle Theft,2020-11-01,89,91
Motor Vehicle Theft,Motor Vehicle Theft,2020-12-01,80,87
Motor Vehicle Theft,Motor Vehicle Theft,2021-01-01,93,87
Motor Vehicle Theft,Motor Vehicle Theft,2021-02-01,89,87
Motor Vehicle Theft,Motor Vehicle Theft,2021-03-01,72,85
Motor Vehicle Theft,Motor Vehicle Theft,2021-04-01,64,75
Motor Vehicle Theft,Motor Vehicle Theft,2021-05-01,92,76
Motor Vehicle Theft,Motor Vehicle Theft,2021-06-01,127,94
Motor Vehicle Theft,Motor Vehicle Theft,2021-07-01,102,107
Motor Vehicle Theft,Motor Vehicle Theft,2021-08-01,98,109
Motor Vehicle Theft,Motor Vehicle Theft,2021-09-01,105,102
Motor Vehicle Theft,Motor Vehicle Theft,2021-10-01,111,105
Motor Vehicle Theft,Motor Vehicle Theft,2021-11-01,91,102
Motor Vehicle Theft,Motor Vehicle Theft,2021-12-01,86,96
Motor Vehicle Theft,Motor Vehicle Theft,2022-01-01,105,94
Motor Vehicle Theft,Motor Vehicle Theft,2022-02-01,88,93
Motor Vehicle Theft,Motor Vehicle Theft,2022-03-01,111,101
Motor Vehicle Theft,Motor Vehicle Theft,2022-04-01,101,100
Motor Vehicle Theft,Motor Vehicle Theft,2022-05-01,103,105
Motor Vehicle Theft,Motor Vehicle Theft,2022-06-01,106,103
Motor Vehicle Theft,Motor Vehicle Theft,2022-07-01,87,99
Motor Vehicle Theft,Motor Vehicle Theft,2022-08-01,134,109
Motor Vehicle Theft,Motor Vehicle Theft,2022-09-01,121,114
Motor Vehicle Theft,Motor Vehicle Theft,2022-10-01,111,122
Motor Vehicle Theft,Motor Vehicle Theft,2022-11-01,94,109
Motor Vehicle Theft,Motor Vehicle Theft,2022-12-01,117,107
Motor Vehicle Theft,Motor Vehicle Theft,2023-01-01,136,116
Motor Vehicle Theft,Motor Vehicle Theft,2023-02-01,127,127
Motor Vehicle Theft,Motor Vehicle Theft,2023-03-01,120,128
Motor Vehicle Theft,Motor Vehicle Theft,2023-04-01,158,135
Motor Vehicle Theft,Motor Vehicle Theft,2023-05-01,173,150
Motor Vehicle Theft,Motor Vehicle Theft,2023-06-01,187,173
Motor Vehicle Theft,Motor Vehicle Theft,2023-07-01,204,188
Motor Vehicle Theft,Motor Vehicle Theft,2023-08-01,152,181
Motor Vehicle Theft,Motor Vehicle Theft,2023-09-01,151,169
Motor Vehicle Theft,Motor Vehicle Theft,2023-10-01,232,178
Motor Vehicle Theft,Motor Vehicle Theft,2023-11-01,220,201
Motor Vehicle Theft,Motor Vehicle Theft,2023-12-01,178,210
Motor Vehicle Theft,Motor Vehicle Theft,2024-01-01,195,198
Motor Vehicle Theft,Motor Vehicle Theft,2024-02-01,182,185
Motor Vehicle Theft,Motor Vehicle Theft,2024-03-01,217,198
Motor Vehicle Theft,Motor Vehicle Theft,2024-04-01,169,189
Motor Vehicle Theft,Motor Vehicle Theft,2024-05-01,151,179
Motor Vehicle Theft,Motor Vehicle Theft,2024-06-01,226,182
Motor Vehicle Theft,Motor Vehicle Theft,2024-07-01,281,219
Motor Vehicle Theft,Motor Vehicle Theft,2024-08-01,221,243
Motor Vehicle Theft,Motor Vehicle Theft,2024-09-01,187,230
Motor Vehicle Theft,Motor Vehicle Theft,2024-10-01,216,208
Motor Vehicle Theft,Motor Vehicle Theft,2024-11-01,218,207
Motor Vehicle Theft,Motor Vehicle Theft,2024-12-01,206,213
Motor Vehicle Theft,Motor Vehicle Theft,2025-01-01,178,201
Motor Vehicle Theft,Motor Vehicle Theft,2025-02-01,151,178
Motor Vehicle Theft,Motor Vehicle Theft,2025-03-01,9,113
Murder,Homicide/Murder-Nonnegligent Manslaughter,2014-06-01,3,NA
Murder,Homicide/Murder-Nonnegligent Manslaughter,2014-07-01,2,NA
Murder,Homicide/Murder-Nonnegligent Manslaughter,2014-08-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2014-09-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2014-10-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2014-12-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-03-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-04-01,2,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-05-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-06-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-07-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-08-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-09-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-10-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-11-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2015-12-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-02-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-03-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-04-01,2,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-05-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-07-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-08-01,4,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-09-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-10-01,1,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-11-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2016-12-01,8,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-02-01,1,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-03-01,2,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-04-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-05-01,5,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-06-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-07-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-08-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-09-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-10-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-11-01,4,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2017-12-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-02-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-04-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-05-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-07-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-08-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-09-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-11-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2018-12-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-01-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-02-01,4,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-03-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-05-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-06-01,5,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-07-01,1,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-08-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-09-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-11-01,6,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2019-12-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-01-01,3,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-02-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-03-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-04-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-06-01,4,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-07-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-08-01,5,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-09-01,1,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-10-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-11-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2020-12-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-01-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-02-01,4,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-04-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-05-01,4,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-06-01,1,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-07-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-08-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-09-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-11-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2021-12-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-01-01,3,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-02-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-03-01,5,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-04-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-05-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-06-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-07-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-08-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-09-01,5,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-10-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-11-01,4,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2022-12-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-01-01,2,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-03-01,2,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-04-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-06-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-07-01,4,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-08-01,5,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-09-01,4,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-10-01,4,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-11-01,3,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2023-12-01,3,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-01-01,5,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-02-01,5,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-04-01,3,4
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-05-01,1,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-06-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-07-01,2,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-08-01,4,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-09-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-10-01,1,2
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-11-01,1,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2024-12-01,2,1
Murder,Homicide/Murder-Nonnegligent Manslaughter,2025-01-01,6,3
Murder,Homicide/Murder-Nonnegligent Manslaughter,2025-02-01,1,3
Other/Unknown,"ALL OTHER/ALL OTHER OFFENSES (COMM.THREATS, ETC.)",2016-04-01,1,NA
Other/Unknown,"ALL OTHER/ALL OTHER OFFENSES (COMM.THREATS, ETC.)",2018-08-01,2,NA
Other/Unknown,"ALL OTHER/ALL OTHER OFFENSES (COMM.THREATS, ETC.)",2018-12-01,1,1
Other/Unknown,"ALL OTHER/ALL OTHER OFFENSES (COMM.THREATS, ETC.)",2020-07-01,1,1
Other/Unknown,"ALL OTHER/ALL OTHER OFFENSES (COMM.THREATS, ETC.)",2022-12-01,1,1
Other/Unknown,"ALL OTHER/ALL OTHER OFFENSES (COMM.THREATS, ETC.)",2025-02-01,1,1
Other/Unknown,ALL OTHER/TRESPASSING,2019-03-01,2,NA
Other/Unknown,ALL OTHER/TRESPASSING,2019-04-01,1,NA
Other/Unknown,ASSAULT SIMPLE (NOT AGGRAVATED),2021-09-01,1,NA
Other/Unknown,ASSAULT SIMPLE (NOT AGGRAVATED),2024-12-01,1,NA
Other/Unknown,ASSAULT SIMPLE (NOT AGGRAVATED),2025-01-01,1,1
Other/Unknown,All Other/All Other Offenses,2014-06-01,154,NA
Other/Unknown,All Other/All Other Offenses,2014-07-01,188,NA
Other/Unknown,All Other/All Other Offenses,2014-08-01,143,162
Other/Unknown,All Other/All Other Offenses,2014-09-01,140,157
Other/Unknown,All Other/All Other Offenses,2014-10-01,149,144
Other/Unknown,All Other/All Other Offenses,2014-11-01,135,141
Other/Unknown,All Other/All Other Offenses,2014-12-01,132,139
